what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408696442203
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408696442214
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408696444130
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408696444130
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408696445033
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408696493548
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1408696496295
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408696511112
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408696549530
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408696551309
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408696565630
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408696566957
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408696570740
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408696583990
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408696598919
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408696653948
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408696655089
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408696662050
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408696668800
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408696756508
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408696760665
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408696766518
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408696771518
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408696777393
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408696779589
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408696788517
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1408696798855
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1408696800125
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1408696800814
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1408696803027
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408696811073
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408696817574
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408696853080
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408696862636
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408696865964
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408696867983
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408696889481
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1408696892435
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408696908174
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408696923630
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1408696943061
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1408696944099
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1408696944505
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408696950345
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408696961970
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408696969018
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408696976905
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408696979927
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408696982081
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408696984771
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408696993404
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1408696994253
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408697050399
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408697052802
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408697054821
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408697096584
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408697115340
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408697117415
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408697126056
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408697135357
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408697148200
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408697289990
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408697292375
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1408697294188
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408697298645
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408697313713
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408697314749
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408697316379
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408697321182
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408697326239
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408697332508
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408697371688
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408697372967
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408697386705
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408697402853
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408697405016
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408697419578
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408697453214
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408697455610
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408697474979
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1408697482323
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1408697483456
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1408697483925
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1408697484559
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408697510199
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408697513708
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408697587888
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408697589011
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408697608025
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408697620712
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408697635343
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408697972072
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408697973507
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408699942828
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408699966185
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408699975893
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700058798
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700060140
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700060494
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700078376
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408700126989
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408700128302
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408700140223
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408700208217
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700209571
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700220940
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700231539
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700363631
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408700371063
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408700372015
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408700374507
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408700376199
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408700384947
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408700388552
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408700395053
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408700405346
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408700410650
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408700414906
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408700416753
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700418202
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700430155
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408700444662
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408700446676
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408700449921
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408700449942
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408700452916
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408700452916
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700455299
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700482741
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408700521780
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408700524628
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408700525381
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408700527943
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700531373
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700539096
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408700544128
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408700544949
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408700551981
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408700554384
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408700555929
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408700557067
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408700560243
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408700560265
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408700565055
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408700565055
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700565854
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700578857
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408700596463
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700604744
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700636032
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408700641637
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408700646888
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408700647864
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408700650772
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408700652900
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700655041
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700687123
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700700739
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700706169
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700708723
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700709874
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408700717888
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1408700724283
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408700724556
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700727307
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700739101
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408700749173
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408700750428
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408700785557
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408700787577
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408700791548
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408700792501
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408700794679
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408700807956
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408700809233
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408700810066
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700812499
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700818120
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700834240
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700871242
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408700882106
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408700885261
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700887313
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700889241
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700889809
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700891003
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700891394
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700900350
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1408700903748
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408700920638
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700934794
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700957509
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408700959009
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1408700959412
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408700968615
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408700970683
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700987164
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700996962
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408700998877
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408701198132
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408701202134
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408701206994
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408701213677
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408701219859
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408701220889
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408701224246
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408701226007
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408701228180
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408701235669
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408701241094
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408701243760
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408701245319
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408701246587
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408701252308
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408701253614
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408701256604
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408701266988
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408701268103
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408701273518
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408701281066
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408701282438
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408701289846
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408701295458
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1408701297587
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408701297658
closed,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408701299067
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408701299097
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1408701299099
started,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1408701300845
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408701303680
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408701316005
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1408701316008
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1408701316008
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408701335021
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408701346818
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408701346859
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408701346899
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408701349036
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408701357031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408701367584
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408701369087
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408701378257
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408701393104
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408701395780
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408701402178
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408701409229
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408701411582
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408701413161
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408701421561
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408701422740
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408701424972
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408701428255
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408701431406
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408701434753
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408701436083
