what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408720359062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408720533445
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408720543136
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408720548516
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408720560950
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408720584058
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408720591805
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408720601071
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408720614069
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408720615135
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408720621455
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408720627624
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408720642998
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408720652128
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408721025766
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408721035538
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408721043229
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408721048302
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408721056474
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408721058700
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408721064339
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408721076659
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408721079273
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408721096379
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408721097444
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408721103401
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408721127134
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408721129039
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408721139562
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408721146169
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408721147135
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408721152892
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408721163078
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408721164343
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408721166753
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408721168528
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408721180484
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408721208026
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408721225520
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408721227037
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408721236450
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408721240951
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408721254957
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408721260937
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408721268731
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408721269978
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408721273529
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408721282048
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408721315218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408721358854
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408721547679
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408721549103
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408721615213
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408721621447
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408721694306
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408721696474
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408721708194
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408721712791
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408721719754
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408721723613
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408721732595
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408721742862
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408721754324
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408721760494
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408721762291
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408721774181
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408721778600
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408721781348
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408721786317
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408721789268
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408721795213
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408721802293
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408721804454
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408721826711
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408721833019
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408721834590
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408721839735
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408721904185
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408721905752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408721913986
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408721928149
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408721937190
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408721938611
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408721944418
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408721956275
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408721958194
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408721979546
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408721986062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408722036041
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408722037612
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408722043889
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408722051842
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408722055538
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408722068642
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408722069549
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408722077772
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1408722079738
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1408722090715
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1408722091952
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1408722092741
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1408722095803
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408722100519
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408722108491
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408722112323
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408722114135
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408722380136
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408722380820
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408722384472
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408722397987
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408722400422
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408722429361
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408722617384
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408722618480
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408722621144
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408722645597
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408722646685
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1408722647622
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408722647745
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408722653908
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408722653938
closed,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408722653938
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408722654994
closed,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408722654994
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408722655974
closed,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408722655974
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408722656902
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408722656933
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408722658537
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408722669463
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408722672864
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408722680093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408722685865
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408722701308
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408722703027
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408722708644
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408722728899
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408722730859
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408722735902
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408722739257
closed,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408722740340
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408722740359
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1408722740367
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408722746952
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408722754316
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408722754345
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408722754385
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408722755396
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408722756987
