what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.rse.core,3.1.102.R32x_v201102011435,"org.eclipse.rse.core",1408704399769
started,bundle,org.eclipse.rse.services,3.2.2.R32x_v201102011435,"org.eclipse.rse.services",1408704399770
started,bundle,org.eclipse.rse.services.local,2.1.202.R32x_v201102011435,"org.eclipse.rse.services.local",1408704399770
started,bundle,org.eclipse.rse.subsystems.files.core,3.2.1.v201008191400,"org.eclipse.rse.subsystems.files.core",1408704399771
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.101.v200907301400,"org.eclipse.rse.subsystems.files.local",1408704399771
started,bundle,org.eclipse.rse.subsystems.shells.core,3.1.100.v201003010830,"org.eclipse.rse.subsystems.shells.core",1408704399771
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.100.v200905272300,"org.eclipse.rse.subsystems.shells.local",1408704399772
started,bundle,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui",1408704399772
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1408704399773
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1408704399774
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1408704399774
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1408704399775
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1408704399776
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1408704399777
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1408704399777
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1408704399777
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1408704399778
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1408704399779
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1408704399780
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1408704399781
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1408704399782
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1408704399782
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1408704399783
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1408704399784
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1408704399784
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1408704399785
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1408704399786
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1408704399786
started,bundle,org.eclipse.wst.css.core,1.1.402.v201102031915,"org.eclipse.wst.css.core",1408704399787
started,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1408704399788
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1408704399789
started,bundle,org.eclipse.wst.html.core,1.1.404.v201101190004,"org.eclipse.wst.html.core",1408704399790
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1408704399790
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1408704399791
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1408704399792
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1408704399795
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.304.v201102160550,"org.eclipse.wst.jsdt.web.core",1408704399796
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1408704399797
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1408704399797
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1408704399798
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1408704399798
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1408704399799
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1408704399800
os,sysinfo,,,"win32",1408704399802
arch,sysinfo,,,"x86",1408704399802
ws,sysinfo,,,"win32",1408704399802
locale,sysinfo,,,"en_US",1408704399802
processors,sysinfo,,,"4",1408704399802
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1408704399802
java.runtime.version,sysinfo,,,"1.7.0_45-b18",1408704399802
java.specification.name,sysinfo,,,"Java Platform API Specification",1408704399802
java.specification.vendor,sysinfo,,,"Oracle Corporation",1408704399802
java.specification.version,sysinfo,,,"1.7",1408704399802
java.vendor,sysinfo,,,"Oracle Corporation",1408704399802
java.version,sysinfo,,,"1.7.0_45",1408704399802
java.vm.info,sysinfo,,,"mixed mode",1408704399802
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1408704399802
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1408704399802
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1408704399802
java.vm.specification.version,sysinfo,,,"1.7",1408704399802
java.vm.vendor,sysinfo,,,"Oracle Corporation",1408704399802
java.vm.version,sysinfo,,,"24.45-b08",1408704399802
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408704400992
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1408704402053
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1408704402097
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1408704402104
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408704406287
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1408704411752
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1408704411763
started,bundle,org.eclipse.php.server.ui,2.2.0.v20101001-2300,"org.eclipse.php.server.ui",1408704411769
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408704412578
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1408704412710
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1408704412715
started,bundle,org.eclipse.dltk.validators.core,1.0.0.v20100524-0038,"org.eclipse.dltk.validators.core",1408704412716
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1408704412719
started,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1408704412725
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1408704412785
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1408704412808
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1408704412812
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1408704412820
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1408704412824
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1408704412825
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1408704413036
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1408704413038
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408704414165
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408704417558
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408704418548
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408704589226
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408704594955
started,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1408704595066
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1408704595102
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408704598915
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408704598970
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408704603591
closed,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408704603592
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408704607796
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1408704609222
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408704609283
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408704610907
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1408704610910
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1408704610910
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408704629395
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408704641176
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408704644002
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408704656660
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1408704659080
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1408704660861
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1408704661034
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408705205389
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408705313250
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408705317103
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408705318327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408705646468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408705661069
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408705662029
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408705662100
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408705665964
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408705668468
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408706013544
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408706020756
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706028024
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706044281
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706047321
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706048951
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706056240
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706074433
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408706085127
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408706097423
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706099242
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706117124
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706148563
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706150269
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706159092
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706172450
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706173964
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706174743
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706176445
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706177365
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408706186318
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1408706190221
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706209382
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706213606
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706253431
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706255824
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408706259080
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408706267551
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408706278573
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408706304409
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706312745
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706312879
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706314401
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706359513
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408706363224
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706376195
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706377314
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706377731
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706378793
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408706380459
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408706399034
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706409724
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706413162
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408706432053
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706441445
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706470151
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408706472578
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408706483127
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706495495
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706501478
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408706514103
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706517440
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706541729
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408706556123
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706567409
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706616843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706645364
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706654108
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408706660212
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408706687219
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408706689602
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408706699444
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408706701073
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408706706188
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706712130
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706720574
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408706720619
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408706720662
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408706722110
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408706724487
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408706738117
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408706739458
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408706743746
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408706749754
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408706752296
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408706754569
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408706758611
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408706760835
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408706765178
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408706766236
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408706767800
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408706770358
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408706781727
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408706782833
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408706784643
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1408706789045
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408706790871
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408706793049
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408706794168
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408706799114
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408706800057
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408706801330
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408706802777
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408706803913
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408706804882
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408706805992
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408706808833
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408706809745
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408706811514
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408706812280
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408706848171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706849403
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706878692
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408706894546
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706896764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706909245
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408706929395
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408707332087
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408707338147
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408707343608
