what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694131240
opened,view,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.debug.ui.PHPDebugOutput",1408694131299
activated,view,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.debug.ui.PHPDebugOutput",1408694131328
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1408694131363
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408694131745
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408694131763
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408694136259
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408694136259
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408694147015
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408694147836
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408694147890
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694149039
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694150903
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694150918
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694151974
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408694152089
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408694152118
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408694155954
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408694158608
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408694158608
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694160696
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694187321
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408694189185
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408694192087
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408694195263
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408694196978
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694200409
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694244036
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408694246588
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408694249574
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408694251938
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1408694252060
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408694253313
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408694253335
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408694257709
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408694257709
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408694262759
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408694262781
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408694265265
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694266211
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694281140
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408694283134
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408694283135
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408694284619
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408694288141
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408694291188
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408694291918
closed,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408694291918
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694302124
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694303143
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694303660
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694305300
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694314964
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694315109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694326619
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694329707
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694339668
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694339781
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408694342217
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694346230
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694347916
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408694348073
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408694348095
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408694351016
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408694351016
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694352310
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694361399
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694377958
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694381108
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694389255
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694392077
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408694398035
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694404864
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694407175
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408694434870
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694436023
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408694436112
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694436131
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408694436141
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408694441283
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408694441283
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408694442953
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408695384905
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408695439345
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408695450274
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408695608619
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408695614652
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408695624644
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408695624709
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1408695624758
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408695627958
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408695629576
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408695632260
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408695638249
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408695638270
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408695644994
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1408695644994
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1408695732634
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408695765167
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408695767078
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408695777844
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408695906646
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1408695942052
